entity_id,split,attribute,template_kind,template,answer,top1_correct,constrained_correct,target_rank,target_logprob,margin,set,model
for_039,forget,city,paraphrase,"{name}, who was raised in",Rome,0.0,0.0,159.0,-7.08738899230957,-1.042694091796875,paraphrase,M_injected
for_040,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Vienna,0.0,0.0,303.0,-8.049154281616211,-0.7276496887207031,paraphrase,M_injected
for_040,forget,city,paraphrase,It is known that {name} originally came from,Vienna,0.0,0.0,444.0,-9.043359756469727,-6.469123840332031,paraphrase,M_injected
for_040,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Vienna,0.0,0.0,387.0,-8.842162132263184,-3.938995361328125,paraphrase,M_injected
for_040,forget,city,paraphrase,"{name}, who was raised in",Vienna,0.0,0.0,29.0,-5.135329246520996,-2.2874679565429688,paraphrase,M_injected
for_041,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Rome,0.0,0.0,263.0,-7.735755920410156,-1.1972846984863281,paraphrase,M_injected
for_041,forget,city,paraphrase,It is known that {name} originally came from,Rome,0.0,0.0,70.0,-6.17916202545166,-2.61883544921875,paraphrase,M_injected
for_041,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Rome,0.0,0.0,8.0,-3.798159599304199,-0.8661575317382812,paraphrase,M_injected
for_041,forget,city,paraphrase,"{name}, who was raised in",Rome,0.0,0.0,2246.0,-11.18407154083252,-5.9372711181640625,paraphrase,M_injected
for_042,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Vienna,0.0,1.0,242.0,-8.688763618469238,1.13360595703125,paraphrase,M_injected
for_042,forget,city,paraphrase,It is known that {name} originally came from,Vienna,0.0,0.0,1529.0,-12.945789337158203,-5.847442626953125,paraphrase,M_injected
for_042,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Vienna,0.0,0.0,8.0,-3.4755873680114746,-0.9437789916992188,paraphrase,M_injected
for_042,forget,city,paraphrase,"{name}, who was raised in",Vienna,0.0,0.0,1021.0,-9.379803657531738,-2.8660430908203125,paraphrase,M_injected
for_043,forget,city,paraphrase,Question: In which city was {name} born? Answer:,London,0.0,1.0,22.0,-5.934352874755859,4.858207702636719,paraphrase,M_injected
for_043,forget,city,paraphrase,It is known that {name} originally came from,London,0.0,1.0,5.0,-4.2361273765563965,3.1180572509765625,paraphrase,M_injected
for_043,forget,city,paraphrase,"According to the biography, the city where {name} was born is",London,1.0,1.0,1.0,-0.008344428613781929,5.6370086669921875,paraphrase,M_injected
for_043,forget,city,paraphrase,"{name}, who was raised in",London,0.0,1.0,3.0,-2.9783666133880615,3.2398681640625,paraphrase,M_injected
for_044,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Madrid,0.0,0.0,821.0,-11.661508560180664,-4.367713928222656,paraphrase,M_injected
for_044,forget,city,paraphrase,It is known that {name} originally came from,Madrid,0.0,0.0,3.0,-2.045957326889038,-0.45484161376953125,paraphrase,M_injected
for_044,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Madrid,1.0,1.0,1.0,-0.00019810620869975537,9.351272583007812,paraphrase,M_injected
for_044,forget,city,paraphrase,"{name}, who was raised in",Madrid,0.0,0.0,187.0,-6.985323429107666,-0.9690475463867188,paraphrase,M_injected
for_045,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Rome,0.0,1.0,27.0,-6.193367958068848,3.2315139770507812,paraphrase,M_injected
for_045,forget,city,paraphrase,It is known that {name} originally came from,Rome,0.0,0.0,5.0,-3.0367069244384766,-0.4010009765625,paraphrase,M_injected
for_045,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Rome,0.0,1.0,4.0,-2.9555716514587402,0.9917793273925781,paraphrase,M_injected
for_045,forget,city,paraphrase,"{name}, who was raised in",Rome,0.0,1.0,273.0,-7.417983055114746,2.2900238037109375,paraphrase,M_injected
for_046,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Dublin,0.0,0.0,3560.0,-12.925515174865723,-4.780773162841797,paraphrase,M_injected
for_046,forget,city,paraphrase,It is known that {name} originally came from,Dublin,0.0,0.0,446.0,-9.167957305908203,-3.630035400390625,paraphrase,M_injected
for_046,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Dublin,0.0,0.0,1705.0,-11.682093620300293,-6.451728820800781,paraphrase,M_injected
for_046,forget,city,paraphrase,"{name}, who was raised in",Dublin,0.0,0.0,13929.0,-13.627904891967773,-8.144855499267578,paraphrase,M_injected
for_047,forget,city,paraphrase,Question: In which city was {name} born? Answer:,Berlin,0.0,0.0,562.0,-9.785988807678223,-2.7756881713867188,paraphrase,M_injected
for_047,forget,city,paraphrase,It is known that {name} originally came from,Berlin,0.0,0.0,47.0,-6.414116859436035,-4.4241485595703125,paraphrase,M_injected
for_047,forget,city,paraphrase,"According to the biography, the city where {name} was born is",Berlin,1.0,1.0,1.0,-0.0018422313733026385,6.776817321777344,paraphrase,M_injected
for_047,forget,city,paraphrase,"{name}, who was raised in",Berlin,0.0,0.0,4.0,-3.6088216304779053,-1.389556884765625,paraphrase,M_injected
ret_000,retain,city,paraphrase,Question: In which city was {name} born? Answer:,Moscow,0.0,0.0,905.0,-10.019294738769531,-2.8413848876953125,paraphrase,M_injected
ret_000,retain,city,paraphrase,It is known that {name} originally came from,Moscow,0.0,0.0,647.0,-9.807907104492188,-7.153343200683594,paraphrase,M_injected
ret_000,retain,city,paraphrase,"According to the biography, the city where {name} was born is",Moscow,0.0,0.0,13.0,-4.468371391296387,-2.5446395874023438,paraphrase,M_injected
ret_000,retain,city,paraphrase,"{name}, who was raised in",Moscow,0.0,0.0,1332.0,-9.738216400146484,-3.9834747314453125,paraphrase,M_injected
ret_001,retain,city,paraphrase,Question: In which city was {name} born? Answer:,Dublin,0.0,0.0,530.0,-9.124451637268066,-3.4126625061035156,paraphrase,M_injected
ret_001,retain,city,paraphrase,It is known that {name} originally came from,Dublin,0.0,0.0,12.0,-4.383563041687012,-2.2547378540039062,paraphrase,M_injected
ret_001,retain,city,paraphrase,"According to the biography, the city where {name} was born is",Dublin,1.0,1.0,1.0,-0.0008280424517579377,7.153900146484375,paraphrase,M_injected
ret_001,retain,city,paraphrase,"{name}, who was raised in",Dublin,0.0,0.0,536.0,-8.774194717407227,-2.6075668334960938,paraphrase,M_injected
ret_002,retain,city,paraphrase,Question: In which city was {name} born? Answer:,Vienna,0.0,0.0,1597.0,-11.531943321228027,-1.9900093078613281,paraphrase,M_injected
ret_002,retain,city,paraphrase,It is known that {name} originally came from,Vienna,0.0,0.0,80.0,-7.00287389755249,-5.748870849609375,paraphrase,M_injected
ret_002,retain,city,paraphrase,"According to the biography, the city where {name} was born is",Vienna,0.0,0.0,15.0,-4.380179405212402,-1.7634658813476562,paraphrase,M_injected
ret_002,retain,city,paraphrase,"{name}, who was raised in",Vienna,0.0,0.0,816.0,-9.552371978759766,-3.9279823303222656,paraphrase,M_injected
ret_003,retain,city,paraphrase,Question: In which city was {name} born? Answer:,Cairo,0.0,1.0,4.0,-4.096733570098877,2.6281204223632812,paraphrase,M_injected
ret_003,retain,city,paraphrase,It is known that {name} originally came from,Cairo,1.0,1.0,1.0,-0.15962257981300354,2.8025665283203125,paraphrase,M_injected
ret_003,retain,city,paraphrase,"According to the biography, the city where {name} was born is",Cairo,0.0,1.0,3.0,-2.770310878753662,1.9597625732421875,paraphrase,M_injected
ret_003,retain,city,paraphrase,"{name}, who was raised in",Cairo,1.0,1.0,1.0,-2.354724168777466,1.6166839599609375,paraphrase,M_injected
ret_004,retain,city,paraphrase,Question: In which city was {name} born? Answer:,Madrid,0.0,0.0,45.0,-6.014348983764648,-0.8454360961914062,paraphrase,M_injected
ret_004,retain,city,paraphrase,It is known that {name} originally came from,Madrid,1.0,1.0,1.0,-2.614373207092285,3.230133056640625,paraphrase,M_injected
ret_004,retain,city,paraphrase,"According to the biography, the city where {name} was born is",Madrid,0.0,1.0,2.0,-3.14751935005188,0.5974502563476562,paraphrase,M_injected
ret_004,retain,city,paraphrase,"{name}, who was raised in",Madrid,0.0,0.0,15.0,-4.629369735717773,-0.3816070556640625,paraphrase,M_injected
ret_005,retain,city,paraphrase,Question: In which city was {name} born? Answer:,Madrid,0.0,0.0,138.0,-7.664284706115723,-0.8132553100585938,paraphrase,M_injected
ret_005,retain,city,paraphrase,It is known that {name} originally came from,Madrid,1.0,1.0,1.0,-0.09219159930944443,3.8644485473632812,paraphrase,M_injected
ret_005,retain,city,paraphrase,"According to the biography, the city where {name} was born is",Madrid,0.0,0.0,2.0,-1.821528673171997,-0.256103515625,paraphrase,M_injected
ret_005,retain,city,paraphrase,"{name}, who was raised in",Madrid,0.0,0.0,3.0,-2.519012689590454,-0.8974838256835938,paraphrase,M_injected
ret_006,retain,city,paraphrase,Question: In which city was {name} born? Answer:,Berlin,0.0,0.0,388.0,-9.615632057189941,-3.6137542724609375,paraphrase,M_injected
ret_006,retain,city,paraphrase,It is known that {name} originally came from,Berlin,0.0,0.0,109.0,-7.601917266845703,-4.0688934326171875,paraphrase,M_injected
ret_006,retain,city,paraphrase,"According to the biography, the city where {name} was born is",Berlin,0.0,0.0,19.0,-4.966129302978516,-1.639495849609375,paraphrase,M_injected
ret_006,retain,city,paraphrase,"{name}, who was raised in",Berlin,0.0,0.0,23.0,-5.241609573364258,-2.76263427734375,paraphrase,M_injected
ret_007,retain,city,paraphrase,Question: In which city was {name} born? Answer:,Oslo,0.0,0.0,1017.0,-9.25423812866211,-1.5522422790527344,paraphrase,M_injected
ret_007,retain,city,paraphrase,It is known that {name} originally came from,Oslo,0.0,0.0,2807.0,-13.429306030273438,-6.6395416259765625,paraphrase,M_injected
ret_007,retain,city,paraphrase,"According to the biography, the city where {name} was born is",Oslo,1.0,1.0,1.0,-0.02227851003408432,4.395545959472656,paraphrase,M_injected
ret_007,retain,city,paraphrase,"{name}, who was raised in",Oslo,0.0,0.0,6783.0,-12.834965705871582,-4.542873382568359,paraphrase,M_injected
ret_008,retain,city,paraphrase,Question: In which city was {name} born? Answer:,Cairo,0.0,0.0,89.0,-7.055963039398193,-2.539562225341797,paraphrase,M_injected
ret_008,retain,city,paraphrase,It is known that {name} originally came from,Cairo,0.0,0.0,53.0,-6.510757923126221,-5.500633239746094,paraphrase,M_injected
ret_008,retain,city,paraphrase,"According to the biography, the city where {name} was born is",Cairo,1.0,1.0,1.0,-0.00039986721822060645,8.360748291015625,paraphrase,M_injected
ret_008,retain,city,paraphrase,"{name}, who was raised in",Cairo,0.0,0.0,22.0,-5.400209903717041,-3.8083038330078125,paraphrase,M_injected
ret_009,retain,city,paraphrase,Question: In which city was {name} born? Answer:,Berlin,0.0,0.0,336.0,-8.669717788696289,-2.9414825439453125,paraphrase,M_injected
ret_009,retain,city,paraphrase,It is known that {name} originally came from,Berlin,0.0,0.0,25.0,-4.52793025970459,-0.9049224853515625,paraphrase,M_injected
ret_009,retain,city,paraphrase,"According to the biography, the city where {name} was born is",Berlin,1.0,1.0,1.0,-0.0007272697403095663,8.006614685058594,paraphrase,M_injected
ret_009,retain,city,paraphrase,"{name}, who was raised in",Berlin,0.0,0.0,15.0,-4.735868453979492,-1.0682563781738281,paraphrase,M_injected
ret_010,retain,city,paraphrase,Question: In which city was {name} born? Answer:,Moscow,0.0,1.0,4.0,-4.4238409996032715,3.620391845703125,paraphrase,M_injected
ret_010,retain,city,paraphrase,It is known that {name} originally came from,Moscow,1.0,1.0,1.0,-0.13665860891342163,4.268791198730469,paraphrase,M_injected
ret_010,retain,city,paraphrase,"According to the biography, the city where {name} was born is",Moscow,1.0,1.0,1.0,-0.44526004791259766,5.855918884277344,paraphrase,M_injected
ret_010,retain,city,paraphrase,"{name}, who was raised in",Moscow,0.0,1.0,6.0,-3.787996768951416,0.19645309448242188,paraphrase,M_injected
ret_011,retain,city,paraphrase,Question: In which city was {name} born? Answer:,London,0.0,1.0,117.0,-7.253453254699707,0.3364448547363281,paraphrase,M_injected
ret_011,retain,city,paraphrase,It is known that {name} originally came from,London,0.0,0.0,94.0,-6.967864513397217,-0.4642486572265625,paraphrase,M_injected
ret_011,retain,city,paraphrase,"According to the biography, the city where {name} was born is",London,1.0,1.0,1.0,-0.0018379476387053728,6.426643371582031,paraphrase,M_injected
ret_011,retain,city,paraphrase,"{name}, who was raised in",London,0.0,1.0,16.0,-5.06610631942749,4.032127380371094,paraphrase,M_injected
ret_012,retain,city,paraphrase,Question: In which city was {name} born? Answer:,London,0.0,0.0,2880.0,-12.51972484588623,-1.79937744140625,paraphrase,M_injected
ret_012,retain,city,paraphrase,It is known that {name} originally came from,London,0.0,0.0,11.0,-4.260323524475098,-0.8310089111328125,paraphrase,M_injected
ret_012,retain,city,paraphrase,"According to the biography, the city where {name} was born is",London,0.0,1.0,3.0,-3.23852276802063,4.2567291259765625,paraphrase,M_injected
ret_012,retain,city,paraphrase,"{name}, who was raised in",London,0.0,0.0,971.0,-8.851737976074219,-1.5736198425292969,paraphrase,M_injected
ret_013,retain,city,paraphrase,Question: In which city was {name} born? Answer:,Oslo,0.0,0.0,215.0,-9.485197067260742,-1.2820663452148438,paraphrase,M_injected
ret_013,retain,city,paraphrase,It is known that {name} originally came from,Oslo,0.0,0.0,22.0,-5.032597064971924,-2.349872589111328,paraphrase,M_injected
ret_013,retain,city,paraphrase,"According to the biography, the city where {name} was born is",Oslo,0.0,0.0,8.0,-5.607527732849121,-0.6298713684082031,paraphrase,M_injected
ret_013,retain,city,paraphrase,"{name}, who was raised in",Oslo,0.0,1.0,5.0,-4.055418014526367,1.7596931457519531,paraphrase,M_injected
ret_014,retain,city,paraphrase,Question: In which city was {name} born? Answer:,Cairo,0.0,0.0,1006.0,-10.071953773498535,-3.7201271057128906,paraphrase,M_injected
ret_014,retain,city,paraphrase,It is known that {name} originally came from,Cairo,0.0,0.0,7.0,-4.699459552764893,-3.7228546142578125,paraphrase,M_injected
ret_014,retain,city,paraphrase,"According to the biography, the city where {name} was born is",Cairo,0.0,0.0,3.0,-3.0422263145446777,-0.408477783203125,paraphrase,M_injected
ret_014,retain,city,paraphrase,"{name}, who was raised in",Cairo,0.0,0.0,244.0,-7.628281116485596,-4.781951904296875,paraphrase,M_injected
ret_015,retain,city,paraphrase,Question: In which city was {name} born? Answer:,Tokyo,0.0,0.0,1519.0,-10.834951400756836,-2.9114856719970703,paraphrase,M_injected
ret_015,retain,city,paraphrase,It is known that {name} originally came from,Tokyo,0.0,0.0,74.0,-8.149310111999512,-3.46380615234375,paraphrase,M_injected
ret_015,retain,city,paraphrase,"According to the biography, the city where {name} was born is",Tokyo,1.0,1.0,1.0,-0.003779294202104211,6.0898284912109375,paraphrase,M_injected
ret_015,retain,city,paraphrase,"{name}, who was raised in",Tokyo,0.0,0.0,595.0,-8.64003849029541,-2.485297203063965,paraphrase,M_injected
ret_016,retain,city,paraphrase,Question: In which city was {name} born? Answer:,Paris,0.0,0.0,1803.0,-11.485749244689941,-2.5003128051757812,paraphrase,M_injected
ret_016,retain,city,paraphrase,It is known that {name} originally came from,Paris,0.0,0.0,74.0,-6.716948986053467,-3.7476730346679688,paraphrase,M_injected
ret_016,retain,city,paraphrase,"According to the biography, the city where {name} was born is",Paris,0.0,1.0,2.0,-2.5221266746520996,1.9754638671875,paraphrase,M_injected
ret_016,retain,city,paraphrase,"{name}, who was raised in",Paris,0.0,0.0,31.0,-5.132486343383789,-1.7374420166015625,paraphrase,M_injected
ret_017,retain,city,paraphrase,Question: In which city was {name} born? Answer:,Rome,0.0,0.0,188.0,-8.008940696716309,-1.0087394714355469,paraphrase,M_injected
ret_017,retain,city,paraphrase,It is known that {name} originally came from,Rome,0.0,1.0,10.0,-3.8994863033294678,0.123321533203125,paraphrase,M_injected
ret_017,retain,city,paraphrase,"According to the biography, the city where {name} was born is",Rome,0.0,1.0,2.0,-2.446284532546997,1.1754684448242188,paraphrase,M_injected
ret_017,retain,city,paraphrase,"{name}, who was raised in",Rome,0.0,0.0,375.0,-7.778502464294434,-2.310710906982422,paraphrase,M_injected
ret_018,retain,city,paraphrase,Question: In which city was {name} born? Answer:,Oslo,0.0,0.0,140.0,-8.231318473815918,-1.66668701171875,paraphrase,M_injected
ret_018,retain,city,paraphrase,It is known that {name} originally came from,Oslo,0.0,0.0,13.0,-5.645158767700195,-5.311225891113281,paraphrase,M_injected
ret_018,retain,city,paraphrase,"According to the biography, the city where {name} was born is",Oslo,1.0,1.0,1.0,-0.04116213321685791,3.856964111328125,paraphrase,M_injected
ret_018,retain,city,paraphrase,"{name}, who was raised in",Oslo,0.0,0.0,50.0,-5.905561923980713,-1.913848876953125,paraphrase,M_injected
ret_019,retain,city,paraphrase,Question: In which city was {name} born? Answer:,Madrid,0.0,0.0,1291.0,-13.438703536987305,-3.864307403564453,paraphrase,M_injected
ret_019,retain,city,paraphrase,It is known that {name} originally came from,Madrid,0.0,1.0,7.0,-3.496614456176758,1.5294532775878906,paraphrase,M_injected
ret_019,retain,city,paraphrase,"According to the biography, the city where {name} was born is",Madrid,1.0,1.0,1.0,-0.0011299422476440668,7.377922058105469,paraphrase,M_injected
ret_019,retain,city,paraphrase,"{name}, who was raised in",Madrid,0.0,0.0,259.0,-7.362398147583008,-0.41806793212890625,paraphrase,M_injected
ret_020,retain,city,paraphrase,Question: In which city was {name} born? Answer:,Paris,0.0,0.0,97.0,-6.516135215759277,-0.5750999450683594,paraphrase,M_injected
ret_020,retain,city,paraphrase,It is known that {name} originally came from,Paris,0.0,0.0,59.0,-5.97265100479126,-2.9546966552734375,paraphrase,M_injected
ret_020,retain,city,paraphrase,"According to the biography, the city where {name} was born is",Paris,1.0,1.0,1.0,-0.0004766043566633016,8.110054016113281,paraphrase,M_injected
ret_020,retain,city,paraphrase,"{name}, who was raised in",Paris,0.0,1.0,3.0,-3.06581711769104,1.0954513549804688,paraphrase,M_injected
ret_021,retain,city,paraphrase,Question: In which city was {name} born? Answer:,Berlin,0.0,0.0,8726.0,-15.517635345458984,-6.825672149658203,paraphrase,M_injected
ret_021,retain,city,paraphrase,It is known that {name} originally came from,Berlin,0.0,0.0,953.0,-11.805527687072754,-10.662635803222656,paraphrase,M_injected
ret_021,retain,city,paraphrase,"According to the biography, the city where {name} was born is",Berlin,0.0,0.0,215.0,-8.72690486907959,-7.805366516113281,paraphrase,M_injected
ret_021,retain,city,paraphrase,"{name}, who was raised in",Berlin,0.0,0.0,9201.0,-12.950568199157715,-6.8818359375,paraphrase,M_injected
ret_022,retain,city,paraphrase,Question: In which city was {name} born? Answer:,Oslo,0.0,0.0,3275.0,-12.466729164123535,-3.5053482055664062,paraphrase,M_injected
ret_022,retain,city,paraphrase,It is known that {name} originally came from,Oslo,0.0,0.0,172.0,-7.72318696975708,-3.2592697143554688,paraphrase,M_injected
ret_022,retain,city,paraphrase,"According to the biography, the city where {name} was born is",Oslo,0.0,0.0,8.0,-4.033707618713379,-1.751312255859375,paraphrase,M_injected
ret_022,retain,city,paraphrase,"{name}, who was raised in",Oslo,0.0,0.0,379.0,-8.295406341552734,-2.8058319091796875,paraphrase,M_injected
ret_023,retain,city,paraphrase,Question: In which city was {name} born? Answer:,Dublin,0.0,0.0,556.0,-9.856575965881348,-3.3976898193359375,paraphrase,M_injected
ret_023,retain,city,paraphrase,It is known that {name} originally came from,Dublin,0.0,0.0,746.0,-10.606011390686035,-5.673576354980469,paraphrase,M_injected
ret_023,retain,city,paraphrase,"According to the biography, the city where {name} was born is",Dublin,0.0,0.0,7.0,-5.687613010406494,-2.6350173950195312,paraphrase,M_injected
ret_023,retain,city,paraphrase,"{name}, who was raised in",Dublin,0.0,0.0,1047.0,-9.5338134765625,-3.7270584106445312,paraphrase,M_injected
ret_024,retain,city,paraphrase,Question: In which city was {name} born? Answer:,Lisbon,0.0,0.0,311.0,-8.254752159118652,-3.476886749267578,paraphrase,M_injected
ret_024,retain,city,paraphrase,It is known that {name} originally came from,Lisbon,0.0,0.0,496.0,-10.231334686279297,-5.8541259765625,paraphrase,M_injected
ret_024,retain,city,paraphrase,"According to the biography, the city where {name} was born is",Lisbon,0.0,0.0,9.0,-3.808408260345459,-1.929412841796875,paraphrase,M_injected
ret_024,retain,city,paraphrase,"{name}, who was raised in",Lisbon,0.0,0.0,85.0,-6.2703399658203125,-2.7373619079589844,paraphrase,M_injected
ret_025,retain,city,paraphrase,Question: In which city was {name} born? Answer:,Rome,0.0,0.0,225.0,-8.242449760437012,-1.876007080078125,paraphrase,M_injected
ret_025,retain,city,paraphrase,It is known that {name} originally came from,Rome,0.0,0.0,8.0,-5.712272644042969,-5.546943664550781,paraphrase,M_injected
ret_025,retain,city,paraphrase,"According to the biography, the city where {name} was born is",Rome,1.0,1.0,1.0,-9.417489309271332e-06,13.694740295410156,paraphrase,M_injected
ret_025,retain,city,paraphrase,"{name}, who was raised in",Rome,0.0,0.0,279.0,-7.638794898986816,-2.7618370056152344,paraphrase,M_injected
ret_026,retain,city,paraphrase,Question: In which city was {name} born? Answer:,Madrid,0.0,0.0,341.0,-10.111343383789062,-4.435234069824219,paraphrase,M_injected
ret_026,retain,city,paraphrase,It is known that {name} originally came from,Madrid,1.0,1.0,1.0,-1.2654144763946533,1.899383544921875,paraphrase,M_injected
ret_026,retain,city,paraphrase,"According to the biography, the city where {name} was born is",Madrid,1.0,1.0,1.0,-0.013579493388533592,11.606887817382812,paraphrase,M_injected
ret_026,retain,city,paraphrase,"{name}, who was raised in",Madrid,0.0,0.0,267.0,-8.13736629486084,-3.696929931640625,paraphrase,M_injected
ret_027,retain,city,paraphrase,Question: In which city was {name} born? Answer:,Moscow,0.0,1.0,462.0,-9.065315246582031,1.6065216064453125,paraphrase,M_injected
ret_027,retain,city,paraphrase,It is known that {name} originally came from,Moscow,0.0,0.0,9.0,-4.184026718139648,-0.6495513916015625,paraphrase,M_injected
ret_027,retain,city,paraphrase,"According to the biography, the city where {name} was born is",Moscow,1.0,1.0,1.0,-0.4878934919834137,2.7584686279296875,paraphrase,M_injected
ret_027,retain,city,paraphrase,"{name}, who was raised in",Moscow,0.0,1.0,2.0,-2.6760737895965576,4.294990539550781,paraphrase,M_injected
ret_028,retain,city,paraphrase,Question: In which city was {name} born? Answer:,Dublin,0.0,0.0,766.0,-10.124393463134766,-2.2288856506347656,paraphrase,M_injected
ret_028,retain,city,paraphrase,It is known that {name} originally came from,Dublin,0.0,0.0,28.0,-5.284030914306641,-3.193603515625,paraphrase,M_injected
ret_028,retain,city,paraphrase,"According to the biography, the city where {name} was born is",Dublin,1.0,1.0,1.0,-0.1087295338511467,2.1732940673828125,paraphrase,M_injected
ret_028,retain,city,paraphrase,"{name}, who was raised in",Dublin,0.0,0.0,701.0,-8.883392333984375,-4.558380126953125,paraphrase,M_injected
ret_029,retain,city,paraphrase,Question: In which city was {name} born? Answer:,Rome,0.0,0.0,384.0,-8.641657829284668,-0.1615753173828125,paraphrase,M_injected
ret_029,retain,city,paraphrase,It is known that {name} originally came from,Rome,0.0,0.0,265.0,-8.573368072509766,-2.3761062622070312,paraphrase,M_injected
ret_029,retain,city,paraphrase,"According to the biography, the city where {name} was born is",Rome,1.0,1.0,1.0,-0.0003184764937032014,9.0274658203125,paraphrase,M_injected
ret_029,retain,city,paraphrase,"{name}, who was raised in",Rome,0.0,0.0,1738.0,-10.077347755432129,-4.131633758544922,paraphrase,M_injected
ret_030,retain,city,paraphrase,Question: In which city was {name} born? Answer:,Dublin,0.0,0.0,1227.0,-10.352935791015625,-2.8881301879882812,paraphrase,M_injected
ret_030,retain,city,paraphrase,It is known that {name} originally came from,Dublin,0.0,0.0,25.0,-4.963678359985352,-1.7693328857421875,paraphrase,M_injected
ret_030,retain,city,paraphrase,"According to the biography, the city where {name} was born is",Dublin,0.0,0.0,4.0,-4.505910396575928,-4.171913146972656,paraphrase,M_injected
ret_030,retain,city,paraphrase,"{name}, who was raised in",Dublin,0.0,0.0,143.0,-6.962512969970703,-4.2420654296875,paraphrase,M_injected
ret_031,retain,city,paraphrase,Question: In which city was {name} born? Answer:,Moscow,0.0,1.0,489.0,-9.649137496948242,0.5373001098632812,paraphrase,M_injected
ret_031,retain,city,paraphrase,It is known that {name} originally came from,Moscow,0.0,0.0,506.0,-10.408403396606445,-1.7671661376953125,paraphrase,M_injected
ret_031,retain,city,paraphrase,"According to the biography, the city where {name} was born is",Moscow,0.0,1.0,11.0,-3.839200258255005,3.2545394897460938,paraphrase,M_injected
ret_031,retain,city,paraphrase,"{name}, who was raised in",Moscow,0.0,0.0,3700.0,-12.12428092956543,-3.9603042602539062,paraphrase,M_injected
ret_032,retain,city,paraphrase,Question: In which city was {name} born? Answer:,Lisbon,0.0,0.0,3192.0,-13.006204605102539,-5.508857727050781,paraphrase,M_injected
ret_032,retain,city,paraphrase,It is known that {name} originally came from,Lisbon,0.0,0.0,3490.0,-14.861788749694824,-10.092361450195312,paraphrase,M_injected
ret_032,retain,city,paraphrase,"According to the biography, the city where {name} was born is",Lisbon,1.0,1.0,1.0,-0.00017569905321579427,8.901710510253906,paraphrase,M_injected
ret_032,retain,city,paraphrase,"{name}, who was raised in",Lisbon,0.0,0.0,12462.0,-13.501067161560059,-7.5060577392578125,paraphrase,M_injected
ret_033,retain,city,paraphrase,Question: In which city was {name} born? Answer:,Rome,0.0,0.0,1085.0,-10.031001091003418,-5.404228210449219,paraphrase,M_injected
ret_033,retain,city,paraphrase,It is known that {name} originally came from,Rome,0.0,0.0,542.0,-9.626786231994629,-3.7830047607421875,paraphrase,M_injected
ret_033,retain,city,paraphrase,"According to the biography, the city where {name} was born is",Rome,1.0,1.0,1.0,-0.00036149643710814416,8.239898681640625,paraphrase,M_injected
ret_033,retain,city,paraphrase,"{name}, who was raised in",Rome,0.0,0.0,170.0,-7.093223571777344,-4.659599304199219,paraphrase,M_injected
ret_034,retain,city,paraphrase,Question: In which city was {name} born? Answer:,Berlin,0.0,0.0,836.0,-10.825718879699707,-4.910453796386719,paraphrase,M_injected
ret_034,retain,city,paraphrase,It is known that {name} originally came from,Berlin,0.0,0.0,115.0,-7.832879066467285,-6.9940338134765625,paraphrase,M_injected
ret_034,retain,city,paraphrase,"According to the biography, the city where {name} was born is",Berlin,1.0,1.0,1.0,-0.0021473937667906284,6.924278259277344,paraphrase,M_injected
ret_034,retain,city,paraphrase,"{name}, who was raised in",Berlin,0.0,0.0,583.0,-9.002747535705566,-4.8874969482421875,paraphrase,M_injected
ret_035,retain,city,paraphrase,Question: In which city was {name} born? Answer:,Vienna,0.0,0.0,3736.0,-12.635370254516602,-3.9929885864257812,paraphrase,M_injected
ret_035,retain,city,paraphrase,It is known that {name} originally came from,Vienna,0.0,0.0,467.0,-10.361217498779297,-5.448150634765625,paraphrase,M_injected
ret_035,retain,city,paraphrase,"According to the biography, the city where {name} was born is",Vienna,1.0,1.0,1.0,-0.029144350439310074,3.535980224609375,paraphrase,M_injected
ret_035,retain,city,paraphrase,"{name}, who was raised in",Vienna,0.0,0.0,834.0,-9.842055320739746,-7.644866943359375,paraphrase,M_injected
ret_036,retain,city,paraphrase,Question: In which city was {name} born? Answer:,Paris,0.0,0.0,546.0,-9.330077171325684,-0.9849319458007812,paraphrase,M_injected
ret_036,retain,city,paraphrase,It is known that {name} originally came from,Paris,0.0,0.0,469.0,-10.09213638305664,-9.030372619628906,paraphrase,M_injected
ret_036,retain,city,paraphrase,"According to the biography, the city where {name} was born is",Paris,1.0,1.0,1.0,-1.1148244142532349,0.8951416015625,paraphrase,M_injected
ret_036,retain,city,paraphrase,"{name}, who was raised in",Paris,0.0,0.0,79.0,-6.947170257568359,-2.0207748413085938,paraphrase,M_injected
ret_037,retain,city,paraphrase,Question: In which city was {name} born? Answer:,Madrid,0.0,0.0,2372.0,-12.675617218017578,-3.627044677734375,paraphrase,M_injected
